,Date,Country,City,Perpetrator,Fatalities,Injured,Target
5967,2019-04-13,Afghanistan,Jar Quduq,Taliban,5,0,Military
5968,2019-04-13,Afghanistan,Dara-i-Sufi Bala district,Taliban,7,Unknown,"Private Citizens & Property,Police"
5969,2019-04-13,Afghanistan,Juma Bazar,Taliban,1,0,Police
5970,2019-04-13,Afghanistan,Morghab district,Taliban,15,18,Police
5971,2019-04-13,Libya,Tajura,Unknown,1,3,Police
5972,2019-04-13,Afghanistan,Bam Ragha,Unknown,2,4,Private Citizens & Property
5973,2019-04-13,Afghanistan,Gosfandi district,Taliban,Unknown,Unknown,Military
5974,2019-04-13,Iraq,Mukhaysah,Unknown,0,2,Police
5975,2019-04-13,Iraq,Himreen,Islamic State of Iraq and the Levant (ISIL),0,2,Military
5976,2019-04-13,Afghanistan,Khwaja Sorkh,Taliban,1,1,"Private Citizens & Property,Terrorists/Non-state Militia"
5977,2019-04-13,Afghanistan,Miyan Joy,Unknown,0,2,Military
5978,2019-04-13,Afghanistan,Baghlani Jadid district,Taliban,8,6,"Military,Police,Police"
5979,2019-04-12,Afghanistan,Unknown,Taliban,9,3,Police
5980,2019-04-13,Afghanistan,Kunduz,Taliban,41,108,"Military,Private Citizens & Property"
5981,2019-04-13,Colombia,Raudal Viejo,National Liberation Army of Colombia (ELN),1,0,Military
5982,2019-04-13,Colombia,Saravena district,National Liberation Army of Colombia (ELN),0,1,Private Citizens & Property
5983,2019-04-12,Colombia,Barbacoas district,Unknown,0,0,Utilities
5984,2019-04-13,Sudan,Kalma,Unknown,13,31,Private Citizens & Property
5985,2019-04-13,Afghanistan,Chashma Sher,Taliban,1,0,Airports and Aircraft
5986,2019-04-12,Yemen,Wadi al-Radi,Houthi extremists (Ansar Allah),2,0,Private Citizens & Property
5987,2019-04-12,Burkina Faso,Unknown,Unknown,1,0,"Tourists,Tourists"
5988,2019-04-12,Yemen,Unknown,Houthi extremists (Ansar Allah),Unknown,Unknown,Private Citizens & Property
5989,2019-04-12,Afghanistan,Bati Kot district,Taliban,3,2,Police
5990,2019-04-12,Yemen,Hudaydah,Houthi extremists (Ansar Allah),0,0,Business
5991,2019-04-12,India,Srinagar,Unknown,0,1,Police
5992,2019-04-13,Syria,Al-Hrak,Unknown,1,0,Religious Figures/Institutions
5993,2019-04-12,Thailand,Thung Phla,Unknown,0,5,Police
5994,2019-04-12,Philippines,Napangan,Unknown,0,8,Military
5995,2019-04-12,Democratic Republic of the Congo,Beni district,Allied Democratic Forces (ADF),6,0,Private Citizens & Property
5996,2019-04-12,Burkina Faso,Bam,Unknown,0,0,Private Citizens & Property
5997,2019-04-12,Afghanistan,Unknown,Taliban,8,12,Military
5998,2019-04-12,Pakistan,Mir Ali,Unknown,0,2,Military
5999,2019-04-12,Afghanistan,Shor Tepa district,Taliban,2,0,"Military,Terrorists/Non-state Militia"
6000,2019-04-12,Afghanistan,Haji Hussain,Taliban,1,0,Private Citizens & Property
6001,2019-04-12,Afghanistan,Ghazni,Taliban,9,6,Police
6002,2019-04-12,Pakistan,Chaman,Tehrik-i-Taliban Pakistan (TTP),1,10,"Private Citizens & Property,Military"
6003,2019-04-12,Afghanistan,Takhta Pul,Taliban,10,0,Police
6004,2019-04-11,Pakistan,Spin Wam,Hizb-ul-Ahrar (HuA),2,2,Business
6005,2019-04-12,Democratic Republic of the Congo,Lubumbashi,Mayi Mayi,2,1,Military
6006,2019-04-12,Iraq,Qawlay,Islamic State of Iraq and the Levant (ISIL),0,4,Military
6007,2019-04-12,Somalia,Kismayo,Al-Shabaab,0,4,"Business,Military"
6008,2019-04-12,Cameroon,Goudza-Vreket,Boko Haram,4,7,Military
6009,2019-04-12,Egypt,Ayon Moussa,Sinai Province of the Islamic State,2,4,Police
6010,2019-04-12,Afghanistan,Shirzad district,Taliban,29,40,"Government (General),Military"
6011,2019-04-12,Afghanistan,Khwaja Namosi,Taliban,11,23,Military
6012,2019-04-12,Yemen,Aden,Unknown,0,0,Police
6013,2019-04-12,Pakistan,Hazar Ganji,"Lashkar-e-Jhangvi,Khorasan Chapter of the Islamic State,Tehrik-i-Taliban Pakistan (TTP) (suspected)",21,48,"Private Citizens & Property,Military"
6014,2019-04-12,Kenya,Banisa,Al-Shabaab,1,Unknown,"Business,Police"
6015,2019-04-11,Burkina Faso,Namssiguia,Unknown,6,Unknown,Police
6016,2019-04-11,Afghanistan,Muqur district,Taliban,Unknown,Unknown,Police
6017,2019-04-11,Afghanistan,Karez Qala,Taliban,4,4,Military
6018,2019-04-11,Afghanistan,Gaday Qala,Taliban,4,4,Military
6019,2019-04-11,Libya,Ghadduwah,Fezzan Province of the Islamic State,Unknown,Unknown,Military
6020,2019-04-11,Nigeria,Monguno,Boko Haram,4,1,"Military,Terrorists/Non-state Militia"
6021,2019-04-12,India,Nadapuram,Unknown,0,0,Unknown
6022,2019-04-11,India,Cheekupanasa,Communist Party of India - Maoist (CPI-Maoist),0,0,Unknown
6023,2019-04-11,India,Nadapuram,Unknown,0,0,Unknown
6024,2019-04-11,Democratic Republic of the Congo,Kyaninde,Allied Democratic Forces (ADF),1,Unknown,"Private Citizens & Property,Government (General)"
6025,2019-04-11,India,Tinsukia district,Unknown,0,0,Utilities
6026,2019-04-11,India,Visakhapatnam,Maoists,0,0,Government (General)
6027,2019-04-11,India,Koyalibeda,Maoists,0,0,Unknown
6028,2019-04-11,India,Goelkera,Communist Party of India - Maoist (CPI-Maoist),0,0,"Government (General),Private Citizens & Property"
6029,2019-04-11,India,Narayanpur district,Maoists,0,0,Unknown
6030,2019-04-11,India,Orchha,Maoists,1,1,Police
6031,2019-04-11,India,Tumdikasa,Maoists,0,0,Government (General)
6032,2019-04-11,India,Pursalgondi,Maoists,0,0,Private Citizens & Property
6033,2019-04-11,India,Etapalli,Maoists,0,Unknown,"Police,Government (General)"
6034,2019-04-11,India,Pursalgondi,Maoists,0,2,"Government (General),Police"
6035,2019-04-11,India,Kasurwahi,Maoists,0,0,Government (General)
6036,2019-04-11,India,Etapalli,Maoists,0,0,Government (General)
6037,2019-04-11,India,Kasansur,Maoists,0,0,Government (General)
6038,2019-04-11,Afghanistan,Panjwai district,Taliban,1,0,Educational Institution
6039,2019-04-11,Afghanistan,Jalalabad,Unknown,0,0,Unknown
6040,2019-04-11,Afghanistan,Maymana,Taliban,6,Unknown,Military
6041,2019-04-12,Yemen,Hadhran,Houthi extremists (Ansar Allah),Unknown,3,"Private Citizens & Property,Military"
6042,2019-04-12,Yemen,Akamah,Houthi extremists (Ansar Allah),Unknown,4,"Private Citizens & Property,Military"
6043,2019-04-11,Yemen,Dhamar,Unknown,1,1,Educational Institution
6044,2019-04-11,Iraq,Samarra,Unknown,1,2,Military
6045,2019-04-11,Iraq,Amiriyat al-Fallujah,Unknown,0,2,Police
6046,2019-04-11,Somalia,Qoryoley district,Al-Shabaab,4,Unknown,Police
6047,2019-04-11,Afghanistan,Dara-i-Sufi Bala district,Taliban,Unknown,Unknown,Private Citizens & Property
6048,2019-04-11,Afghanistan,Chahar Dara district,Taliban,15,16,Police
6049,2019-04-11,Afghanistan,Waghaz district,Taliban,13,2,Police
6050,2019-04-11,Yemen,Seiyun,Houthi extremists (Ansar Allah) (suspected),0,0,Airports and Aircraft
6051,2019-04-11,Cameroon,Bamenda,Unknown,Unknown,Unknown,Business
6052,2019-04-11,Burkina Faso,Essakane,Unknown,6,Unknown,Police
6053,2019-04-11,Iraq,Jabir,Unknown,0,0,Private Citizens & Property
6054,2019-04-11,Iraq,Amiriyat al-Fallujah,Unknown,0,2,Private Citizens & Property
6055,2019-04-10,Yemen,Sanaa,Houthi extremists (Ansar Allah),0,0,Government (General)
6056,2019-04-10,Yemen,Sanaa,Houthi extremists (Ansar Allah),0,0,Government (General)
6057,2019-04-10,Yemen,Sanaa,Houthi extremists (Ansar Allah),0,1,Private Citizens & Property
6058,2019-04-10,Yemen,Sanaa,Houthi extremists (Ansar Allah),0,0,Government (General)
6059,2019-04-10,West Bank and Gaza Strip,Tekoa,Palestinian Extremists,0,1,Private Citizens & Property
6060,2019-04-10,Nigeria,Chibok,Boko Haram,Unknown,Unknown,"Religious Figures/Institutions,Private Citizens & Property"
6061,2019-04-10,Afghanistan,Unknown,Taliban,2,9,Police
6062,2019-04-10,India,Dantewada district,Maoists,0,0,Unknown
6063,2019-04-10,Nigeria,Abraka,Fulani extremists,3,0,Private Citizens & Property
6064,2019-04-10,Colombia,Tame district,Unknown,0,0,Military
6065,2019-04-10,Afghanistan,Maruf district,Taliban,11,Unknown,Police
6066,2019-04-10,India,Malkangiri district,Maoists,0,0,Government (General)
6067,2019-04-10,India,Jolaputtu,Unknown,0,0,Unknown
6068,2019-04-10,Egypt,Al-Rawda,Unknown,0,0,Unknown
6069,2019-04-10,India,Ernakulam,Unknown,0,1,Transportation
6070,2019-04-10,Pakistan,Datta Khel,Unknown,0,2,Private Citizens & Property
6071,2019-04-10,West Bank and Gaza Strip,Jinsafut,Unknown,0,0,Transportation
6072,2019-04-10,Iraq,Jurf al-Sakhr,Unknown,0,3,Military
6073,2019-04-09,India,Andharghati,Maoists,0,0,Unknown
6074,2019-04-10,India,Imamganj,Unknown,0,0,Unknown
6075,2019-04-10,Ireland,Knockbridge,Unknown,0,0,Police
6076,2019-04-10,Philippines,Cagbacong,New People's Army (NPA),1,0,Private Citizens & Property
6077,2019-04-10,Egypt,Rafah,Sinai Province of the Islamic State (suspected),1,4,Police
6078,2019-04-10,India,Dumaria,Communist Party of India - Maoist (CPI-Maoist),0,0,Government (General)
6079,2019-04-10,Egypt,Arish,Sinai Province of the Islamic State,3,0,Police
6080,2019-04-10,Afghanistan,Kabul,Unknown,0,0,Unknown
6081,2019-04-10,Pakistan,Giddar,Unknown,1,0,Police
6082,2019-04-10,Yemen,Durayhami,Houthi extremists (Ansar Allah),1,0,Private Citizens & Property
6083,2019-04-10,Yemen,At Tuhayta district,Houthi extremists (Ansar Allah),3,0,Private Citizens & Property
6084,2019-04-10,Yemen,Al-Manqam Al-Asfal,Houthi extremists (Ansar Allah),1,0,Private Citizens & Property
6085,2019-04-10,Afghanistan,Ab Kamari district,Taliban,7,2,Military
6086,2019-04-10,Afghanistan,Muqur district,Taliban,12,14,Military
6087,2019-04-10,Philippines,Upper Benembengan,Abu Sayyaf Group (ASG),3,0,"Military,Military"
6088,2019-04-10,Somalia,Bosaso,Jabha East Africa,0,6,Military
6089,2019-04-10,Somalia,Mogadishu,Unknown,0,2,"Police,Private Citizens & Property"
6090,2019-04-10,Iraq,Ramadi,Islamic State of Iraq and the Levant (ISIL),1,2,Military
6091,2019-04-10,Iraq,Baghdad,Unknown,3,0,Private Citizens & Property
6092,2019-04-10,India,Etapalli,Maoists,0,1,"Government (General),Police"
6093,2019-04-10,Iraq,Mullah Abdullah,Unknown,2,1,Private Citizens & Property
6094,2019-04-10,Iraq,Mosul district,Islamic State of Iraq and the Levant (ISIL),1,1,Private Citizens & Property
6095,2019-04-10,Iraq,Baiji,Unknown,0,0,Business
6096,2019-04-09,Iraq,Karma,Islamic State of Iraq and the Levant (ISIL),1,2,Military
6097,2019-04-10,Iraq,Qaim district,Islamic State of Iraq and the Levant (ISIL),0,2,Private Citizens & Property
6098,2019-04-10,Iraq,Qaim district,Islamic State of Iraq and the Levant (ISIL),0,0,Unknown
6099,2019-04-10,Yemen,Al-Manqam Al-Asfal,Houthi extremists (Ansar Allah),1,0,Private Citizens & Property
6100,2019-04-09,Afghanistan,Sreh Chahan,Taliban,20,8,Military
6101,2019-04-10,Iraq,Unknown,Unknown,1,0,Violent Political Party
6102,2019-04-10,Yemen,Saada,Houthi extremists (Ansar Allah),3,1,Transportation
6103,2019-04-09,Afghanistan,Saray Khwaja,Taliban,3,4,"Military,Terrorists/Non-state Militia,Police"
6104,2019-04-09,Afghanistan,Teber,Taliban,3,3,"Military,Terrorists/Non-state Militia,Police"
6105,2019-04-09,Afghanistan,Tajikha,Taliban,1,1,"Military,Police"
6106,2019-04-09,Afghanistan,Tajikha,Taliban,2,1,"Military,Police"
6107,2019-04-09,Afghanistan,Sang Atesh,Taliban,1,Unknown,Police
6108,2019-04-09,Afghanistan,Sang Atesh,Taliban,1,Unknown,Police
6109,2019-04-09,Afghanistan,Sang Atesh,Taliban,1,Unknown,Police
6110,2019-04-09,Afghanistan,Sang Atesh,Taliban,1,Unknown,Police
6111,2019-04-09,Syria,Raqqah,Islamic State of Iraq and the Levant (ISIL),8,3,"Terrorists/Non-state Militia,Private Citizens & Property"
6112,2019-04-09,Yemen,Saleh,Houthi extremists (Ansar Allah),0,0,Private Citizens & Property
6113,2019-04-09,Yemen,Hudaydah,Houthi extremists (Ansar Allah),0,0,Unknown
6114,2019-04-09,Yemen,Hudaydah,Houthi extremists (Ansar Allah),0,0,Unknown
6115,2019-04-09,Egypt,Rafah,Sinai Province of the Islamic State,1,1,Police
6116,2019-04-09,Philippines,Malabon,New People's Army (NPA),1,0,Government (General)
6117,2019-04-09,Syria,Taybet al-Imam,Ansar al-Tawhid,9,0,Military
6118,2019-04-09,Nigeria,Abraka,Fulani extremists,1,0,Private Citizens & Property
6119,2019-04-09,Iraq,Ibarhim al Madkour,Unknown,1,2,Military
6120,2019-04-09,Afghanistan,Manogay,Taliban,1,2,"Police,Private Citizens & Property"
6121,2019-04-09,Niger,Diffa,Boko Haram,6,4,Police
6122,2019-04-09,Philippines,Tadian district,New People's Army (NPA),1,8,Police
6123,2019-04-09,India,Kishtwar district,"Hizbul Mujahideen (HM),Lashkar-e-Taiba (LeT)",2,0,Terrorists/Non-state Militia
6124,2019-04-09,Yemen,Sanaa,Houthi extremists (Ansar Allah),Unknown,1,Business
6125,2019-04-09,India,Dantewada,Communist Party of India - Maoist (CPI-Maoist),5,0,"Violent Political Party,Police"
6126,2019-04-09,Afghanistan,Qarabagh district,Taliban,1,1,Private Citizens & Property
6127,2019-04-09,Somalia,Balcad,Al-Shabaab,0,0,Business
6128,2019-04-09,Nigeria,Damaturu,Boko Haram,Unknown,Unknown,Private Citizens & Property
6129,2019-04-09,Somalia,Mogadishu,"Al-Shabaab,Jabha East Africa",0,2,"Military,Private Citizens & Property"
6130,2019-04-09,Afghanistan,Jalalabad,Khorasan Chapter of the Islamic State,2,7,"Police,Private Citizens & Property"
6131,2019-04-09,Iraq,Bazayir,Islamic State of Iraq and the Levant (ISIL),1,1,Military
6132,2019-04-08,Afghanistan,Turkmen Qodus,Taliban,2,2,Terrorists/Non-state Militia
6133,2019-04-09,Syria,Al-Shadadi,Islamic State of Iraq and the Levant (ISIL),1,0,Military
6134,2019-04-09,Syria,Raqqah,Islamic State of Iraq and the Levant (ISIL),0,0,Terrorists/Non-state Militia
6135,2019-04-09,Libya,Fuqaha,Fezzan Province of the Islamic State,2,Unknown,"Private Citizens & Property,Government (General)"
6136,2019-04-09,Cameroon,Buea,Unknown,0,0,Government (General)
6137,2019-04-09,Egypt,Sheikh Zuweid,Sinai Province of the Islamic State,8,26,"Police,Private Citizens & Property"
6138,2019-04-08,Afghanistan,Haji Salam,Taliban,1,0,Police
6139,2019-04-08,Afghanistan,Sang Atesh,Taliban,7,0,Military
6140,2019-04-08,Afghanistan,Sang Atesh,Taliban,7,0,Military
6141,2019-04-08,Afghanistan,Turkmen Qodus,Taliban,2,2,Terrorists/Non-state Militia
6142,2019-04-08,Afghanistan,Turkmen Qodus,Taliban,1,1,Terrorists/Non-state Militia
6143,2019-04-08,Afghanistan,Turkmen Qodus,Taliban,1,1,Terrorists/Non-state Militia
6144,2019-04-08,West Bank and Gaza Strip,Menashe,Unknown,0,0,Military
6145,2019-04-08,Philippines,Campo Santo,Unknown,0,0,Government (General)
6146,2019-04-08,Afghanistan,Syah Khak,Taliban,2,0,Unknown
6147,2019-04-08,Afghanistan,Cheshma Duzdak,Taliban,8,2,Military
6148,2019-04-08,Myanmar,Mansam,Unknown,0,2,Government (General)
6149,2019-04-08,Nigeria,Anguwan Aku,Fulani extremists,10,1,Private Citizens & Property
6150,2019-04-08,Nigeria,Banono,Fulani extremists,11,2,Private Citizens & Property
6151,2019-04-08,Yemen,Sanah,Houthi extremists (Ansar Allah),0,0,Business
6152,2019-04-08,India,Paroo,Unknown,0,0,Unknown
6153,2019-04-08,India,Srinagar,Unknown,0,0,Police
6154,2019-04-08,Afghanistan,Sharana,Taliban,3,3,Police
6155,2019-04-08,Afghanistan,Dara-i-Sufi Bala district,Taliban,2,0,Military
6156,2019-04-08,Afghanistan,Sangcharak district,Taliban,5,7,Military
6157,2019-04-08,Somalia,Mogadishu,Unknown,0,3,Private Citizens & Property
6158,2019-04-08,Afghanistan,Unknown,Taliban,8,0,Police
6159,2019-04-08,Iraq,Unknown,Unknown,2,0,"Police,Private Citizens & Property"
6160,2019-04-08,Afghanistan,Bariyk Ab,Taliban,4,8,"Military,Private Citizens & Property"
6161,2019-04-08,Iraq,As Sakran,Islamic State of Iraq and the Levant (ISIL),1,0,Unknown
6162,2019-04-08,Pakistan,Haleemzai,Unknown,1,0,Government (Diplomatic)
6163,2019-04-08,Afghanistan,Jalalabad,Taliban,1,5,"Police,Private Citizens & Property"
6164,2019-04-07,Yemen,Taizz,Unknown,1,1,Military
6165,2019-04-07,Yemen,Sah,Unknown,Unknown,Unknown,Police
6166,2019-04-07,Afghanistan,Shah Wali Kot district,Taliban,18,4,Military
6167,2019-04-07,Philippines,Ogod,New People's Army (NPA),1,0,Military
6168,2019-04-07,Yemen,Fakher,Unknown,0,5,Military
6169,2019-04-07,Saudi Arabia,Unknown,Houthi extremists (Ansar Allah),0,0,Unknown
6170,2019-04-07,India,Rajnandgaon,Maoists,0,1,Police
6171,2019-04-07,Philippines,Naibuan,New People's Army (NPA),1,0,Private Citizens & Property
6172,2019-04-07,Afghanistan,Kandahar,Taliban,2,0,Unknown
6173,2019-04-07,India,Damhal Hanjipora,Unknown,0,0,Private Citizens & Property
6174,2019-04-07,Yemen,Hudaydah,Houthi extremists (Ansar Allah),7,17,Terrorists/Non-state Militia
6175,2019-04-07,Somalia,Raaxoy,Al-Shabaab,0,0,Private Citizens & Property
6176,2019-04-07,Cameroon,Fotokol,Boko Haram,15,Unknown,Military
6177,2019-04-07,Yemen,Mukha,Unknown,0,0,Unknown
6178,2019-04-07,Yemen,Mukha,Unknown,0,0,Unknown
6179,2019-04-07,Saudi Arabia,Qatif,Unknown,2,2,Unknown
6180,2019-04-06,Yemen,Taizz,Houthi extremists (Ansar Allah),0,5,Private Citizens & Property
6181,2019-04-07,Cameroon,Fongo Tongo,Separatists,Unknown,Unknown,Private Citizens & Property
6182,2019-04-07,Somalia,Dag-Caday,Al-Shabaab,Unknown,Unknown,"Military,Military"
6183,2019-04-07,Cameroon,Bamenda,Unknown,0,0,Educational Institution
6184,2019-04-07,Afghanistan,Jalalabad,Unknown,3,0,"Government (General),Private Citizens & Property"
6185,2019-04-07,Iraq,Baghdad,Unknown,0,0,Police
6186,2019-04-06,Yemen,Jabal Satar,Houthi extremists (Ansar Allah),5,Unknown,Military
6187,2019-04-06,India,Senapati,National Socialist Council of Nagaland-Isak-Muivah (NSCN-IM),0,0,Private Citizens & Property
6188,2019-04-06,Afghanistan,Jalalabad,Khorasan Chapter of the Islamic State,2,10,"Police,Private Citizens & Property"
6189,2019-04-06,Afghanistan,Jalalabad,Khorasan Chapter of the Islamic State,1,9,"Police,Private Citizens & Property"
6190,2019-04-06,Afghanistan,Jalalabad,Khorasan Chapter of the Islamic State,0,2,Police
6191,2019-04-06,India,Pinjura,Unknown,2,0,Military
6192,2019-04-06,Yemen,Hudaydah,Houthi extremists (Ansar Allah),Unknown,Unknown,Government (Diplomatic)
6193,2019-04-06,Yemen,Bart al-Anan district,Houthi extremists (Ansar Allah),2,0,Private Citizens & Property
6194,2019-04-06,India,Sopore,Unknown,1,0,Military
6195,2019-04-06,Afghanistan,Imam Sahib district,Taliban,11,5,Police
6196,2019-04-06,Yemen,Mahfad,Unknown,0,1,"Terrorists/Non-state Militia,Private Citizens & Property"
6197,2019-04-06,Nigeria,Maiduguri,Boko Haram,2,15,"Private Citizens & Property,Terrorists/Non-state Militia"
6198,2019-04-06,Nigeria,Maiduguri,Boko Haram,3,16,"Private Citizens & Property,Terrorists/Non-state Militia"
6199,2019-04-06,Somalia,Mogadishu,Al-Shabaab,0,1,"Military,Private Citizens & Property"
6200,2019-04-05,Afghanistan,Dashti Qala district,Taliban,5,8,Military
6201,2019-04-06,Afghanistan,Ghazni,Taliban,6,6,Police
6202,2019-04-06,Afghanistan,Zargar,Taliban,7,7,Police
6203,2019-04-06,Afghanistan,Qush Qara,Taliban,4,5,Police
6204,2019-04-06,Philippines,San Luis district,New People's Army (NPA),2,3,Government (General)
6205,2019-04-05,Yemen,Hadila,Houthi extremists (Ansar Allah),0,0,Private Citizens & Property
6206,2019-04-05,Yemen,Hadila,Houthi extremists (Ansar Allah),0,0,Private Citizens & Property
6207,2019-04-05,Afghanistan,Kandahar,Unknown,1,1,Police
6208,2019-04-05,Philippines,Malubog,Unknown,0,0,Government (General)
6209,2019-04-05,Italy,Turin,Anarchists (suspected),0,0,Private Citizens & Property
6210,2019-04-05,Afghanistan,Hawz Madad,Taliban,0,2,Police
6211,2019-04-05,Yemen,Qatabah,Unknown,Unknown,Unknown,Unknown
6212,2019-04-05,Cameroon,Bamenda,Separatists,0,0,Private Citizens & Property
6213,2019-04-05,Yemen,Taizz,Al-Islah Party,1,0,Private Citizens & Property
6214,2019-04-05,Cameroon,Buea,Separatists,0,1,Business
6215,2019-04-05,Cameroon,Buea,Separatists,1,0,Private Citizens & Property
6216,2019-04-05,Afghanistan,Ab Kamari district,Taliban,Unknown,Unknown,"Government (General),Police"
6217,2019-04-05,Yemen,Dhubab district,Houthi extremists (Ansar Allah),1,Unknown,Military
6218,2019-04-05,Pakistan,Kotri,Sindhudesh Revolutionary Army (SRA),0,0,Private Citizens & Property
6219,2019-04-05,Afghanistan,Unknown,Taliban,Unknown,Unknown,Violent Political Party
6220,2019-04-05,Afghanistan,Bizgak,Taliban,6,7,Police
